user_played, instrument_name, velocity, pitch, start (s), end (s)
False,piano,115,41,155.68166250000002,155.90798803125
False,piano,112,60,155.79529875,156.13526053125
False,piano,33,82,155.908935,156.36253303125
False,piano,96,42,155.908935,156.02162428125
False,piano,96,42,156.02257125,156.13526053125
False,piano,112,58,156.1362075,156.24889678125
False,piano,112,56,156.24984375,156.36253303125
False,piano,33,77,156.36348,159.08980303125
False,piano,33,61,156.36348,159.99889303125
False,piano,33,65,156.36348,159.99889303125
False,piano,33,70,156.36348,159.99889303125
False,piano,96,60,156.36348,156.81707803125
False,piano,96,54,156.36348,159.90798403125
False,piano,96,58,156.36348,159.90798403125
False,piano,96,61,156.36348,159.90798403125
False,piano,96,65,156.36348,159.90798403125
False,piano,96,66,156.36348,159.90798403125
True,piano,96,30,156.36348,159.04434853125
True,piano,96,42,156.36348,159.04434853125
False,piano,115,38,156.36348,156.81707803125
False,piano,96,58,156.818025,156.88147190625
False,piano,96,42,156.818025,157.04435053125
False,piano,96,56,156.882418875,157.0434035625
False,piano,96,53,157.0452975,157.27162303125002
False,piano,96,42,157.0452975,157.27162303125002
False,piano,96,53,157.27257,157.49889553125
False,piano,115,38,157.27257,157.49889553125
False,piano,96,56,157.4998425,158.18071303125
False,piano,96,42,157.4998425,157.72616803125
False,piano,96,42,157.727115,157.95344053125
False,piano,115,38,157.9543875,158.18071303125
False,piano,96,42,158.18166,158.40798553125
False,piano,115,38,158.4089325,158.63525803125
False,piano,96,42,158.636205,158.86253053125
False,piano,96,46,158.636205,159.08980303125
False,piano,96,42,158.86347750000002,159.08980303125
False,piano,33,73,159.09075,159.99889303125
False,piano,33,75,159.09075,159.99889303125
False,piano,96,61,159.09075,159.24131803125
True,piano,96,34,159.09075,159.99889303125
True,piano,96,46,159.09075,159.99889303125
False,piano,115,38,159.09075,159.54434803125
False,piano,96,58,159.242265,159.39283303125
False,piano,96,61,159.39378,159.54434803125
False,piano,96,58,159.545295,159.69586303125
False,piano,96,42,159.545295,159.65798428125
False,piano,96,42,159.65893125,159.77162053125
False,piano,96,61,159.69681,159.99889303125
False,piano,33,77,159.99984,162.72616303125
False,piano,33,61,159.99984,162.72616303125
False,piano,33,65,159.99984,162.72616303125
False,piano,33,70,159.99984,162.72616303125
False,piano,96,63,159.99984,160.22616553125
False,piano,80,54,159.99984,162.58979953125
False,piano,80,58,159.99984,162.58979953125
False,piano,80,61,159.99984,162.58979953125
False,piano,80,65,159.99984,162.58979953125
True,piano,80,27,159.99984,162.58979953125
True,piano,80,39,159.99984,162.58979953125
False,piano,115,38,159.99984,160.22616553125
False,piano,115,42,159.99984,160.22616553125
False,piano,96,58,160.2271125,160.68071053125
False,piano,115,38,160.2271125,160.45343803125002
False,piano,115,42,160.2271125,160.45343803125002
False,piano,96,46,160.454385,160.90798303125
False,piano,96,58,160.6816575,160.90798303125
False,piano,96,58,160.90893,161.13525553125
False,piano,115,38,160.90893,161.36252803125
False,piano,96,61,161.1362025,161.58980053125
False,piano,96,42,161.363475,161.51404303125
False,piano,96,46,161.51499,161.66555803125001
False,piano,96,42,161.51499,161.66555803125001
False,piano,96,58,161.5907475,161.81707303125
False,piano,96,46,161.666505,161.81707303125
False,piano,96,42,161.666505,161.81707303125
False,piano,96,42,161.81802,162.04434553125
False,piano,96,37,162.04529250000002,162.27161803125
False,piano,115,38,162.27256500000001,162.49889053125
False,piano,115,46,162.27256500000001,162.49889053125
False,piano,96,56,162.4998375,162.72616303125
False,piano,96,46,162.4998375,162.72616303125
False,piano,33,75,162.72711,163.18070803125
False,piano,33,60,162.72711,163.63525303125002
False,piano,33,65,162.72711,163.63525303125002
False,piano,33,68,162.72711,163.63525303125002
False,piano,33,73,162.72711,163.63525303125002
False,piano,96,65,162.72711,163.06707178125
False,piano,96,53,162.72711,163.63525303125002
False,piano,96,56,162.72711,163.63525303125002
False,piano,96,60,162.72711,163.63525303125002
False,piano,96,63,162.72711,163.63525303125002
False,piano,96,65,162.72711,163.63525303125002
True,piano,96,29,162.72711,163.63525303125002
True,piano,96,41,162.72711,163.63525303125002
False,piano,115,38,162.72711,162.95343553125
False,piano,115,41,162.9543825,163.18070803125
False,piano,96,65,163.06801875,163.40798053125
False,piano,33,70,163.181655,163.63525303125002
False,piano,33,82,163.181655,163.63525303125002
False,piano,96,42,163.181655,163.29434428125
False,piano,96,42,163.29529125,163.40798053125
False,piano,96,66,163.4089275,163.63525303125002
False,piano,33,77,163.6362,166.36252303125
False,piano,33,58,163.6362,167.27161303125
False,piano,33,61,163.6362,167.27161303125
False,piano,33,65,163.6362,167.27161303125
False,piano,33,70,163.6362,167.27161303125
False,piano,96,65,163.6362,163.97616178125
False,piano,96,54,163.6362,167.18070403125
False,piano,96,58,163.6362,167.18070403125
False,piano,96,61,163.6362,167.18070403125
False,piano,96,65,163.6362,167.18070403125
False,piano,96,66,163.6362,167.18070403125
True,piano,96,30,163.6362,167.18070403125
True,piano,96,42,163.6362,167.18070403125
False,piano,115,38,163.6362,164.08979803125
False,piano,96,63,163.97710875,164.08979803125
False,piano,96,61,164.090745,164.31707053125
False,piano,96,42,164.090745,164.31707053125
False,piano,96,61,164.3180175,164.54434303125
False,piano,96,42,164.3180175,164.54434303125
False,piano,96,61,164.54529,165.22616053125
False,piano,115,38,164.54529,164.77161553125
False,piano,96,42,164.7725625,164.99888803125
False,piano,96,42,164.999835,165.22616053125
False,piano,96,63,165.2271075,165.90797803125
False,piano,115,38,165.2271075,165.45343303125
False,piano,96,42,165.45438000000001,165.68070553125
False,piano,115,38,165.6816525,165.90797803125
False,piano,96,61,165.908925,166.13525053125
False,piano,96,42,165.908925,166.13525053125
False,piano,96,46,165.908925,166.36252303125
False,piano,96,63,166.1361975,166.36252303125
False,piano,96,42,166.1361975,166.36252303125
False,piano,33,75,166.36347,167.27161303125
False,piano,96,66,166.36347,166.70343178125
False,piano,115,38,166.36347,166.81706803125
False,piano,96,65,166.70437875,167.04434053125001
False,piano,96,42,166.818015,166.93070428125
False,piano,96,42,166.93165125000002,167.04434053125001
False,piano,96,63,167.0452875,167.15797678125
False,piano,96,61,167.15892375,167.27161303125
False,piano,33,65,167.27256,174.54433303125
False,piano,33,58,167.27256,174.54433303125
False,piano,96,65,167.27256,167.61252178125
False,piano,80,54,167.27256,174.18069703125
False,piano,80,58,167.27256,174.18069703125
False,piano,80,61,167.27256,174.18069703125
False,piano,80,65,167.27256,174.18069703125
True,piano,80,27,167.27256,174.18069703125
True,piano,80,39,167.27256,174.18069703125
False,piano,96,65,167.61346875,168.06706678125
False,piano,96,66,168.18165,168.52161178125002
False,piano,96,65,168.52255875,168.86252053125
False,piano,96,63,168.8634675,168.97615678125
False,piano,96,61,168.97710375,169.08979303125
False,piano,96,63,169.09074,169.43070178125
False,piano,96,63,169.43164875,169.88524678125
False,piano,96,63,169.99983,170.33979178125
False,piano,96,63,170.34073875,170.68070053125
False,piano,96,63,170.6816475,170.79433678125
False,piano,96,65,170.79528375,170.90797303125
False,piano,96,63,170.90892,171.36251803125
False,piano,96,61,171.363465,171.42691190625
False,piano,96,58,171.427858875,171.81611606250002
False,piano,96,58,171.81801000000002,172.72615303125
False,piano,96,61,172.7271,174.54433303125
False,piano,64,58,174.54528,180.58978153125
False,piano,64,61,174.54528,180.58978153125
False,piano,64,65,174.54528,180.58978153125
True,piano,64,42,174.54528,180.58978153125
True,piano,64,54,174.54528,180.58978153125
False,piano,64,61,175.45437,175.75645303125
False,piano,64,49,175.45437,175.75645303125
False,piano,64,63,175.7574,176.05948303125
False,piano,64,51,175.7574,176.05948303125
False,piano,64,65,176.06043,176.36251303125
False,piano,64,53,176.06043,176.36251303125
False,piano,64,65,176.36346,177.27160303125
False,piano,64,53,176.36346,177.27160303125
False,piano,64,61,177.27255,177.57463303125002
False,piano,64,49,177.27255,177.57463303125002
False,piano,64,63,177.57558,177.87766303125
False,piano,64,51,177.57558,177.87766303125
False,piano,64,65,177.87861,178.18069303125
False,piano,64,53,177.87861,178.18069303125
False,piano,64,65,178.18164000000002,179.99887303125
False,piano,64,53,178.18164000000002,179.99887303125
False,piano,76,56,180.90891,181.81705303125
False,piano,76,60,180.90891,181.81705303125
False,piano,76,65,180.90891,181.81705303125
True,piano,76,41,180.90891,181.81705303125
True,piano,76,53,180.90891,181.81705303125
False,piano,64,58,181.818,187.86250153125
False,piano,64,61,181.818,187.86250153125
False,piano,64,65,181.818,187.86250153125
True,piano,64,42,181.818,187.86250153125
True,piano,64,54,181.818,187.86250153125
False,piano,64,61,182.72709,183.02917303125
False,piano,64,49,182.72709,183.02917303125
False,piano,64,63,183.03012,183.33220303125
False,piano,64,51,183.03012,183.33220303125
False,piano,64,65,183.33315,183.63523303125
False,piano,64,53,183.33315,183.63523303125
False,piano,64,65,183.63618,184.31705053125
False,piano,64,53,183.63618,184.31705053125
False,piano,64,61,184.54527000000002,184.84735303125
False,piano,64,49,184.54527000000002,184.84735303125
False,piano,64,63,184.8483,185.15038303125002
False,piano,64,51,184.8483,185.15038303125002
False,piano,64,65,185.15133,185.45341303125
False,piano,64,53,185.15133,185.45341303125
False,piano,64,66,185.45436,185.79432178125
False,piano,64,54,185.45436,185.79432178125
False,piano,64,65,185.79526875,186.13523053125002
False,piano,64,53,185.79526875,186.13523053125002
False,piano,64,63,186.24981375000002,186.47613928125
False,piano,64,51,186.24981375000002,186.47613928125
False,piano,64,61,186.47708625,186.81704803125
False,piano,64,49,186.47708625,186.81704803125
False,piano,64,58,186.817995,187.04432053125
False,piano,64,46,186.817995,187.04432053125
False,piano,64,56,187.0452675,187.27159303125
False,piano,64,44,187.0452675,187.27159303125
False,piano,64,58,187.27254,188.40795553125
False,piano,64,46,187.27254,188.40795553125
False,piano,76,56,188.18163,189.08977303125
False,piano,76,60,188.18163,189.08977303125
False,piano,76,65,188.18163,189.08977303125
True,piano,76,41,188.18163,189.08977303125
True,piano,76,53,188.18163,189.08977303125
False,piano,64,58,189.09072,189.95340853125
False,piano,64,61,189.09072,189.95340853125
False,piano,64,65,189.09072,189.95340853125
True,piano,64,42,189.09072,189.95340853125
True,piano,64,54,189.09072,189.95340853125
False,piano,64,61,189.99981,190.30189303125
False,piano,64,49,189.99981,190.30189303125
False,piano,76,58,189.99981,195.22613053125
False,piano,76,60,189.99981,195.22613053125
False,piano,76,61,189.99981,195.22613053125
False,piano,76,65,189.99981,195.22613053125
True,piano,76,44,189.99981,195.22613053125
True,piano,76,56,189.99981,195.22613053125
False,piano,64,63,190.30284,190.60492303125
False,piano,64,51,190.30284,190.60492303125
False,piano,64,65,190.60587,190.90795303125
False,piano,64,53,190.60587,190.90795303125
False,piano,64,65,190.90890000000002,191.58977053125
False,piano,64,53,190.90890000000002,191.58977053125
False,piano,64,56,191.5907175,191.81704303125
False,piano,64,44,191.5907175,191.81704303125
False,piano,64,61,191.81799,192.12007303125
False,piano,64,49,191.81799,192.12007303125
False,piano,64,63,192.12102000000002,192.42310303125
False,piano,64,51,192.12102000000002,192.42310303125
False,piano,64,65,192.42405,192.72613303125001
False,piano,64,53,192.42405,192.72613303125001
False,piano,64,65,192.72708,193.18067803125
False,piano,64,53,192.72708,193.18067803125
False,piano,64,68,193.181625,194.31704053125
False,piano,64,56,193.181625,194.31704053125
False,piano,64,70,194.31798750000002,194.43067678125
False,piano,64,58,194.31798750000002,194.43067678125
False,piano,76,56,195.45435,196.36249303125
False,piano,76,60,195.45435,196.36249303125
False,piano,76,65,195.45435,196.36249303125
True,piano,76,41,195.45435,196.36249303125
True,piano,76,53,195.45435,196.36249303125
False,piano,64,58,196.36344,196.81703803125
False,piano,64,46,196.36344,196.81703803125
False,piano,64,58,196.36344,197.22612853125
False,piano,64,61,196.36344,197.22612853125
False,piano,64,65,196.36344,197.22612853125
True,piano,64,42,196.36344,197.22612853125
True,piano,64,54,196.36344,197.22612853125
False,piano,64,61,196.817985,197.27158303125
False,piano,64,49,196.817985,197.27158303125
False,piano,64,61,197.27253,197.49885553125
False,piano,64,49,197.27253,197.49885553125
False,piano,76,58,197.27253,198.18067303125
False,piano,76,60,197.27253,198.18067303125
False,piano,76,61,197.27253,198.18067303125
False,piano,76,65,197.27253,198.18067303125
True,piano,76,44,197.27253,198.18067303125
True,piano,76,56,197.27253,198.18067303125
False,piano,64,58,197.49980250000002,197.72612803125
False,piano,64,46,197.49980250000002,197.72612803125
False,piano,64,61,197.727075,198.18067303125
False,piano,64,49,197.727075,198.18067303125
False,piano,64,63,198.18162,198.63521803125
False,piano,64,51,198.18162,198.63521803125
False,piano,64,58,198.18162,202.49885053125
False,piano,64,61,198.18162,202.49885053125
False,piano,64,63,198.18162,202.49885053125
False,piano,64,65,198.18162,202.49885053125
True,piano,64,46,198.18162,202.49885053125
True,piano,64,58,198.18162,202.49885053125
False,piano,64,65,198.636165,198.86249053125
False,piano,64,53,198.636165,198.86249053125
False,piano,64,63,198.8634375,199.54430803125
False,piano,64,51,198.8634375,199.54430803125
False,piano,64,61,199.545255,199.77158053125
False,piano,64,58,199.7725275,199.99885303125
False,piano,64,56,199.9998,200.22612553125
False,piano,58,56,200.2270725,200.45339803125
False,piano,52,61,200.454345,200.90794303125
False,piano,40,61,200.90889,201.13521553125
False,piano,34,58,201.1361625,201.36248803125
False,piano,28,63,201.363435,201.81703303125
False,piano,16,58,201.81798,202.49885053125
False,piano,76,63,202.4997975,202.72612303125
False,piano,76,63,202.72707,202.95339553125
False,piano,64,65,202.72707,203.63521303125
False,piano,64,53,202.72707,203.63521303125
False,piano,76,58,202.72707,203.63521303125
False,piano,76,61,202.72707,203.63521303125
False,piano,76,65,202.72707,203.63521303125
True,piano,76,41,202.72707,203.63521303125
True,piano,76,53,202.72707,203.63521303125
False,piano,64,61,202.9543425,203.63521303125
False,piano,64,70,203.63616,210.90793303125
False,piano,64,65,203.63616,210.90793303125
False,piano,64,61,203.63616,207.27157303125
False,piano,64,58,203.63616,207.08975503125
False,piano,64,61,203.63616,207.08975503125
False,piano,64,65,203.63616,207.08975503125
False,piano,64,68,203.63616,207.08975503125
True,piano,64,30,203.63616,207.08975503125
True,piano,64,42,203.63616,207.08975503125
False,piano,64,60,207.27252000000001,208.18066303125
False,piano,64,60,207.27252000000001,208.13520853125002
False,piano,64,61,207.27252000000001,208.13520853125002
False,piano,64,65,207.27252000000001,208.13520853125002
False,piano,64,68,207.27252000000001,208.13520853125002
True,piano,64,29,207.27252000000001,208.13520853125002
True,piano,64,41,207.27252000000001,208.13520853125002
False,piano,64,58,208.18161,210.90793303125
False,piano,64,58,208.18161,210.77156953125
False,piano,64,63,208.18161,210.77156953125
False,piano,64,65,208.18161,210.77156953125
False,piano,64,66,208.18161,210.77156953125
False,piano,64,70,208.18161,210.77156953125
True,piano,64,27,208.18161,210.77156953125
True,piano,64,39,208.18161,210.77156953125
False,piano,64,70,210.90888,218.18065303125002
False,piano,64,65,210.90888,218.18065303125002
False,piano,64,60,210.90888,211.81702303125002
False,piano,64,61,210.90888,211.77156853125
False,piano,64,65,210.90888,211.77156853125
False,piano,64,68,210.90888,211.77156853125
False,piano,64,73,210.90888,211.77156853125
True,piano,64,34,210.90888,211.77156853125
True,piano,64,46,210.90888,211.77156853125
False,piano,64,61,211.81797,214.54429303125
False,piano,64,58,211.81797,214.40792953125
False,piano,64,61,211.81797,214.40792953125
False,piano,64,65,211.81797,214.40792953125
False,piano,64,68,211.81797,214.40792953125
True,piano,64,30,211.81797,214.40792953125
True,piano,64,42,211.81797,214.40792953125
False,piano,64,63,214.54524,215.45338303125
False,piano,64,60,214.54524,215.40792853125
False,piano,64,61,214.54524,215.40792853125
False,piano,64,65,214.54524,215.40792853125
False,piano,64,68,214.54524,215.40792853125
True,piano,64,29,214.54524,215.40792853125
True,piano,64,41,214.54524,215.40792853125
False,piano,64,63,215.45433,218.18065303125002
False,piano,64,58,215.45433,218.04428953125
False,piano,64,63,215.45433,218.04428953125
False,piano,64,65,215.45433,218.04428953125
False,piano,64,66,215.45433,218.04428953125
False,piano,64,70,215.45433,218.04428953125
True,piano,64,27,215.45433,218.04428953125
True,piano,64,39,215.45433,218.04428953125
